"ID","Type","SKU","Name","Published","Is featured?","Visibility in catalog","Short description","Description","Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?","Stock","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price","Categories","Tags","Shipping class","Images","Download limit","Download expiry days","Parent","Grouped products","Upsells","Cross-sells","External URL","Button text","Position","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
"124","variable","AX-AW-124","Aged Graphite Distressed Streetwear Tee Edition 3","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Aged Graphite Distressed Streetwear Tee Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","14","0","0","0.35","30","25","3","1","","1599","2099","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","240 GSM","1","1"
"125","variable","AX-AW-125","Terra Cotta Vintage Washed Heavy Tee Edition 3","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Terra Cotta Vintage Washed Heavy Tee Edition 3 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","27","0","0","0.35","30","25","3","1","","1699","2199","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","240 GSM","1","1"
"126","variable","AX-AW-126","Acid Washed Charcoal Heavy Oversized Tee Edition 4","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Acid Washed Charcoal Heavy Oversized Tee Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","40","0","0","0.35","30","25","3","1","","1299","1799","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","240 GSM","1","1"
"127","variable","AX-AW-127","Vintage Sun-Faded Olive Boxy Drop Tee Edition 4","1","1","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Vintage Sun-Faded Olive Boxy Drop Tee Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","53","0","0","0.35","30","25","3","1","","1399","1899","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1544441893-675973e31985?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","240 GSM","1","1"
"128","variable","AX-AW-128","Mineral Washed Dune Heavy Cotton Tee Edition 4","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Mineral Washed Dune Heavy Cotton Tee Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","21","0","0","0.35","30","25","3","1","","1499","1999","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1489987707025-afc232f7ea0f?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342394128-c104d54dba01?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1558769132-cb1aea458c5e?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","240 GSM","1","1"
"129","variable","AX-AW-129","Distressed Slate Artisanal Wash Tee Edition 4","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Distressed Slate Artisanal Wash Tee Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","34","0","0","0.35","30","25","3","1","","1599","2099","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1508427953056-b00b8d78ebf5?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","240 GSM","1","1"
"130","variable","AX-AW-130","Stone Washed Rust Heavyweight Drop Tee Edition 4","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Stone Washed Rust Heavyweight Drop Tee Edition 4 is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","47","0","0","0.35","30","25","3","1","","1699","2199","Acid Wash & Vintage","streetwear, 240gsm, oversized, axdoro, heavyweight","","https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","240 GSM","1","1"
"131","variable","AX-MB-131","Essential Minimalist 240 GSM Tee","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Essential Minimalist 240 GSM Tee is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","10","0","0","0.35","30","25","3","1","","899","1399","Minimal Basics (240 GSM)","streetwear, 240gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1576566588028-4147f3842f27?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1503342217505-b0a15ec3261c?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1521572267360-ee0c2909d518?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Urban Black, Off White, Sage Green","1","1","GSM","240 GSM","1","1"
"132","variable","AX-MB-132","Architectural Pure Cut Heavy Tee","1","1","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Architectural Pure Cut Heavy Tee is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","23","0","0","0.35","30","25","3","1","","999","1499","Minimal Basics (240 GSM)","streetwear, 240gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1583743814966-8936f5b7be1a?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1556905055-8f358a7a47b2?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1624378439575-d8705ad7ae80?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Washed Charcoal, Sage Green, Mocha Brown","1","1","GSM","240 GSM","1","1"
"133","variable","AX-MB-133","Blank Canvas Drop Shoulder Tee","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Blank Canvas Drop Shoulder Tee is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","36","0","0","0.35","30","25","3","1","","1099","1599","Minimal Basics (240 GSM)","streetwear, 240gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1509967419530-da38b4704bc6?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1618354691373-d851c5c3a990?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1562157873-818bc0726f68?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Sand Dune, Mocha Brown, Navy Blue","1","1","GSM","240 GSM","1","1"
"134","variable","AX-MB-134","Clean Geometry Heavyweight Cotton Tee","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Clean Geometry Heavyweight Cotton Tee is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","49","0","0","0.35","30","25","3","1","","1199","1699","Minimal Basics (240 GSM)","streetwear, 240gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1618354691438-25bc04584c03?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1527719327859-c6ce80353573?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1578632767115-351597cf2477?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Terracotta, Navy Blue, Slate Grey","1","1","GSM","240 GSM","1","1"
"135","variable","AX-MB-135","Subtle Luxury Bio-Washed Plain Tee","1","0","visible","Engineered from signature 240 GSM combed cotton with a structured drop-shoulder drape and durable non-curling collar.","The Subtle Luxury Bio-Washed Plain Tee is crafted for individuals who appreciate architectural structure and superior drape. Woven from 100% long-staple combed cotton at 240 GSM, it offers the ideal heft without feeling suffocating. Features double-needle reinforced chain stitching at the shoulders, custom ribbed collar that retains its shape wash after wash, and pre-shrunk bio-wash finishing for supreme softness.","","","taxable","standard","1","17","0","0","0.35","30","25","3","1","","1299","1799","Minimal Basics (240 GSM)","streetwear, 240gsm, relaxed, axdoro, heavyweight","","https://images.unsplash.com/photo-1578632767114-114407b4695b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1529139574466-a303027c1d8b?auto=format&fit=crop&w=800&q=80, https://images.unsplash.com/photo-1515886657613-9f3515b0c78f?auto=format&fit=crop&w=800&q=80","","","","","","","","","0","Size","XS, S, M, L, XL, XXL","1","1","Color","Muted Olive, Slate Grey, Off White","1","1","GSM","240 GSM","1","1"
